departure,return,price,departure_airport,arrival_airport,trip_days,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry,route,price_yesterday,price_change_percent,Round_Trip_Link
2026-04-27,2026-05-12,2862,BER,MLE,15,Berlin,Niemcy,Male,Malediwy,BER - MLE,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mle&outboundDate=2026-04-27&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-30,2026-05-12,3094,BER,MLE,12,Berlin,Niemcy,Male,Malediwy,BER - MLE,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mle&outboundDate=2026-04-30&inboundDate=2026-05-12&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-24,3215,BER,MNL,15,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-09&inboundDate=2025-12-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-19,3384,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-09&inboundDate=2025-12-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-25,3384,BER,MNL,16,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-09&inboundDate=2025-12-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-22,3384,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-09&inboundDate=2025-12-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-09,2025-12-23,3427,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-09&inboundDate=2025-12-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-08,2025-12-24,3596,BER,MNL,16,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-08&inboundDate=2025-12-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-08,2025-12-19,3765,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-08&inboundDate=2025-12-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-08,2025-12-18,3765,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-08&inboundDate=2025-12-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2025-12-08,2025-12-22,3765,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2025-12-08&inboundDate=2025-12-22&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-16,2026-01-26,3158,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3314.0,-4.71,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-16&inboundDate=2026-01-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-16,2026-01-30,3158,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-16&inboundDate=2026-01-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-16,2026-01-28,3158,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3314.0,-4.71,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-16&inboundDate=2026-01-28&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-25,3229,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-13&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-24,3229,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-13&inboundDate=2026-01-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-18,2026-01-30,3229,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-18&inboundDate=2026-01-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-20,2026-01-30,3229,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-20&inboundDate=2026-01-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-21,3229,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-11&inboundDate=2026-01-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-26,3229,BER,MNL,15,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-11&inboundDate=2026-01-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-24,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-11&inboundDate=2026-01-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-13,2026-01-26,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-13&inboundDate=2026-01-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-17,2026-01-30,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-17&inboundDate=2026-01-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-08,2026-01-19,3230,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3238.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-08&inboundDate=2026-01-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-08,2026-01-21,3230,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3238.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-08&inboundDate=2026-01-21&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-15,2026-01-30,3230,BER,MNL,15,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-15&inboundDate=2026-01-30&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-15,2026-01-25,3230,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3238.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-15&inboundDate=2026-01-25&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-08,2026-01-24,3230,BER,MNL,16,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3238.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-08&inboundDate=2026-01-24&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-15,2026-01-26,3230,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3238.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-15&inboundDate=2026-01-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-11,2026-01-23,3306,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3314.0,-0.24,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-11&inboundDate=2026-01-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-27,3306,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-14&inboundDate=2026-01-27&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-14,2026-01-26,3306,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3314.0,-0.24,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-14&inboundDate=2026-01-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-28,2026-02-07,3101,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3108.0,-0.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-28&inboundDate=2026-02-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-28,2026-02-09,3101,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3108.0,-0.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-28&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-26,2026-02-06,3101,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3108.0,-0.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-26&inboundDate=2026-02-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-26,2026-02-07,3101,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3108.0,-0.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-26&inboundDate=2026-02-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-26,2026-02-09,3101,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3108.0,-0.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-26&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-30,2026-02-09,3158,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3165.0,-0.22,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-30&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-06,3158,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3165.0,-0.22,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-23&inboundDate=2026-02-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-02,3158,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3165.0,-0.22,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-23&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-23,2026-02-07,3158,BER,MNL,15,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-23&inboundDate=2026-02-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-21,2026-02-06,3223,BER,MNL,16,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3108.0,3.7,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-21&inboundDate=2026-02-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-21,2026-02-04,3223,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-21&inboundDate=2026-02-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-21,2026-02-02,3223,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3108.0,3.7,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-21&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-29,2026-02-09,3229,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-29&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-25,2026-02-06,3229,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3165.0,2.02,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-25&inboundDate=2026-02-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-20,2026-02-02,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-20&inboundDate=2026-02-02&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-22,2026-02-04,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-22&inboundDate=2026-02-04&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-24,2026-02-06,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-24&inboundDate=2026-02-06&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-25,2026-02-07,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3165.0,2.02,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-25&inboundDate=2026-02-07&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-01-27,2026-02-09,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-01-27&inboundDate=2026-02-09&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-11,2026-03-23,3101,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3108.0,-0.23,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-11&inboundDate=2026-03-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-09,2026-03-23,3223,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3238.0,-0.46,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-09&inboundDate=2026-03-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-16,3229,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-05&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-07,2026-03-18,3229,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-07&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-07,2026-03-23,3229,BER,MNL,16,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-07&inboundDate=2026-03-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-03,2026-03-13,3229,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-03&inboundDate=2026-03-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-01,2026-03-11,3229,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-01&inboundDate=2026-03-11&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-03,2026-03-18,3229,BER,MNL,15,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-03&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-03,2026-03-15,3229,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-03&inboundDate=2026-03-15&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-01,2026-03-13,3229,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-01&inboundDate=2026-03-13&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-12,2026-03-23,3229,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-12&inboundDate=2026-03-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-03,2026-03-16,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-03&inboundDate=2026-03-16&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-18,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-05&inboundDate=2026-03-18&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-10,2026-03-23,3229,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3237.0,-0.25,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-10&inboundDate=2026-03-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-13,2026-03-23,3230,BER,MNL,10,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-13&inboundDate=2026-03-23&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-16,2026-03-03,3322,BER,MNL,15,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-02-16&inboundDate=2026-03-03&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-20,3322,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-06&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-02-17,2026-03-03,3322,BER,MNL,14,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3329.0,-0.21,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-02-17&inboundDate=2026-03-03&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-20,3322,BER,MNL,15,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-05&inboundDate=2026-03-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-05,2026-03-17,3322,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-05&inboundDate=2026-03-17&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-03-06,2026-03-17,3322,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,,0.0,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-03-06&inboundDate=2026-03-17&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-08,2026-04-19,3411,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3437.0,-0.76,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-04-08&inboundDate=2026-04-19&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-08,2026-04-20,3415,BER,MNL,12,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3429.0,-0.41,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-04-08&inboundDate=2026-04-20&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-13,2026-04-26,3502,BER,MNL,13,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3526.0,-0.68,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-04-13&inboundDate=2026-04-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
2026-04-15,2026-04-26,3502,BER,MNL,11,Berlin,Niemcy,Manila,Filipiny,BER - MNL,3526.0,-0.68,https://www.skyscanner.net/g/referrals/v1/flights/day-view/?origin=ber&destination=mnl&outboundDate=2026-04-15&inboundDate=2026-04-26&market=PL&locale=pl-PL&currency=PLN&mediaPartnerId=6439681
